Date,zip,count
10/9/2020,37076,10
10/9/2020,37115,8
10/9/2020,37138,3
10/9/2020,37189,3
10/9/2020,37201,1
10/9/2020,37203,13
10/9/2020,37204,3
10/9/2020,37205,4
10/9/2020,37206,7
10/9/2020,37207,8
10/9/2020,37208,3
10/9/2020,37209,9
10/9/2020,37210,3
10/9/2020,37211,24
10/9/2020,37212,4
10/9/2020,37214,8
10/9/2020,37215,3
10/9/2020,37216,3
10/9/2020,37217,15
10/9/2020,37218,1
10/9/2020,37221,5
10/9/2020,37228,2
10/10/2020,,5
10/10/2020,37013,9
10/10/2020,37072,3
10/10/2020,37076,7
10/10/2020,37115,8
10/10/2020,37138,3
10/10/2020,37189,2
10/10/2020,37203,2
10/10/2020,37204,4
10/10/2020,37205,4
10/10/2020,37206,8
10/10/2020,37207,4
10/10/2020,37208,3
10/10/2020,37209,6
10/10/2020,37210,1
10/10/2020,37211,9
10/10/2020,37212,5
10/10/2020,37214,8
10/10/2020,37215,2
10/10/2020,37216,1
10/10/2020,37217,3
10/10/2020,37220,2
10/10/2020,37221,1
10/10/2020,37228,1
10/11/2020,,3
10/11/2020,37013,8
10/11/2020,37027,1
10/11/2020,37072,3
10/11/2020,37076,6
10/11/2020,37115,3
10/11/2020,37138,1
10/11/2020,37203,6
10/11/2020,37204,2
10/11/2020,37205,2
10/11/2020,37206,3
10/11/2020,37207,3
10/11/2020,37209,4
10/11/2020,37211,9
10/11/2020,37212,4
10/11/2020,37214,6
10/11/2020,37215,7
10/11/2020,37217,4
10/11/2020,37218,1
10/11/2020,37220,3
10/11/2020,37221,7
10/12/2020,,15
10/12/2020,37013,26
10/12/2020,37072,10
10/12/2020,37076,9
10/12/2020,37080,2
10/12/2020,37115,8
10/12/2020,37138,6
10/12/2020,37203,12
10/12/2020,37204,1
10/12/2020,37205,6
10/12/2020,37206,6
10/12/2020,37207,12
10/12/2020,37208,16
10/12/2020,37209,19
10/12/2020,37210,6
10/12/2020,37211,11
10/12/2020,37212,10
10/12/2020,37214,9
10/12/2020,37215,22
10/12/2020,37216,3
10/12/2020,37217,7
10/12/2020,37218,8
10/12/2020,37220,2
10/12/2020,37221,7
10/13/2020,,19
10/13/2020,37013,32
10/13/2020,37072,10
10/13/2020,37076,15
10/13/2020,37115,20
10/13/2020,37138,7
10/13/2020,37189,1
10/13/2020,37201,2
10/13/2020,37203,9
10/13/2020,37204,11
10/13/2020,37205,10
10/13/2020,37206,19
10/13/2020,37207,16
10/13/2020,37208,15
10/13/2020,37209,18
10/13/2020,37210,4
10/13/2020,37211,31
10/13/2020,37212,13
10/13/2020,37214,10
10/13/2020,37215,10
10/13/2020,37216,7
10/13/2020,37217,13
10/13/2020,37218,3
10/13/2020,37221,15
10/13/2020,37228,3
10/14/2020,,18
10/14/2020,37013,24
10/14/2020,37027,1
10/14/2020,37072,5
10/14/2020,37076,10
10/14/2020,37080,1
10/14/2020,37115,19
10/14/2020,37138,3
10/14/2020,37189,1
10/14/2020,37201,3
10/14/2020,37203,17
10/14/2020,37204,9
10/14/2020,37205,6
10/14/2020,37206,17
10/14/2020,37207,16
10/14/2020,37208,14
10/14/2020,37209,19
10/14/2020,37210,3
10/14/2020,37211,31
10/14/2020,37212,6
10/14/2020,37213,2
10/14/2020,37214,7
10/14/2020,37215,7
10/14/2020,37216,5
10/14/2020,37217,6
10/14/2020,37218,5
10/14/2020,37219,3
10/14/2020,37220,3
10/14/2020,37221,7
10/15/2020,,20
10/15/2020,37013,23
10/15/2020,37027,1
10/15/2020,37072,4
10/15/2020,37076,13
10/15/2020,37080,1
10/15/2020,37115,14
10/15/2020,37138,1
10/15/2020,37201,2
10/15/2020,37203,14
10/15/2020,37204,7
10/15/2020,37205,7
10/15/2020,37206,14
10/15/2020,37207,23
10/15/2020,37208,6
10/15/2020,37209,15
10/15/2020,37210,2
10/15/2020,37211,20
10/15/2020,37212,8
10/15/2020,37214,11
10/15/2020,37215,12
10/15/2020,37216,8
10/15/2020,37217,8
10/15/2020,37218,5
10/15/2020,37220,4
10/15/2020,37221,11
10/15/2020,37228,2
10/16/2020,,14
10/16/2020,37013,28
10/16/2020,37072,7
10/16/2020,37076,4
10/16/2020,37115,3
10/16/2020,37138,3
10/16/2020,37189,3
10/16/2020,37201,1
10/16/2020,37203,9
10/16/2020,37204,8
10/16/2020,37205,3
10/16/2020,37206,8
10/16/2020,37207,9
10/16/2020,37208,11
10/16/2020,37209,11
10/16/2020,37210,3
10/16/2020,37211,18
10/16/2020,37212,2
10/16/2020,37214,10
10/16/2020,37215,9
10/16/2020,37216,5
10/16/2020,37217,13
10/16/2020,37218,12
10/16/2020,37219,1
10/16/2020,37220,3
10/16/2020,37221,9
10/16/2020,37228,1
10/17/2020,,7
10/17/2020,37013,15
10/17/2020,37072,6
10/17/2020,37076,2
10/17/2020,37115,6
10/17/2020,37138,10
10/17/2020,37189,1
10/17/2020,37203,5
10/17/2020,37204,3
10/17/2020,37205,2
10/17/2020,37206,6
10/17/2020,37207,3
10/17/2020,37208,7
10/17/2020,37209,17
10/17/2020,37211,4
10/17/2020,37212,2
10/17/2020,37214,6
10/17/2020,37215,3
10/17/2020,37216,6
10/17/2020,37217,4
10/17/2020,37218,1
10/17/2020,37220,3
10/17/2020,37221,9
10/17/2020,37228,3
10/18/2020,,4
10/18/2020,37013,9
10/18/2020,37027,1
10/18/2020,37072,4
10/18/2020,37076,3
10/18/2020,37115,4
10/18/2020,37138,4
10/18/2020,37201,3
10/18/2020,37205,7
10/18/2020,37206,4
10/18/2020,37207,4
10/18/2020,37208,6
10/18/2020,37209,5
10/18/2020,37210,5
10/18/2020,37211,9
10/18/2020,37212,2
10/18/2020,37214,6
10/18/2020,37215,1
10/18/2020,37216,5
10/18/2020,37217,4
10/18/2020,37218,1
10/18/2020,37220,2
10/18/2020,37221,15
10/19/2020,,29
10/19/2020,37013,42
10/19/2020,37027,1
10/19/2020,37072,13
10/19/2020,37076,18
10/19/2020,37080,2
10/19/2020,37115,21
10/19/2020,37138,7
10/19/2020,37189,1
10/19/2020,37201,2
10/19/2020,37203,17
10/19/2020,37204,16
10/19/2020,37205,6
10/19/2020,37206,10
10/19/2020,37207,14
10/19/2020,37208,38
10/19/2020,37209,18
10/19/2020,37210,6
10/19/2020,37211,29
10/19/2020,37212,9
10/19/2020,37214,21
10/19/2020,37215,9
10/19/2020,37216,7
10/19/2020,37217,13
10/19/2020,37218,5
10/19/2020,37219,3
10/19/2020,37220,1
10/19/2020,37221,12
10/20/2020,,23
10/20/2020,37013,22
10/20/2020,37072,4
10/20/2020,37076,19
10/20/2020,37115,6
10/20/2020,37138,12
10/20/2020,37201,3
10/20/2020,37203,13
10/20/2020,37204,6
10/20/2020,37205,7
10/20/2020,37206,12
10/20/2020,37207,11
10/20/2020,37208,14
10/20/2020,37209,14
10/20/2020,37210,7
10/20/2020,37211,28
10/20/2020,37212,9
10/20/2020,37214,10
10/20/2020,37215,7
10/20/2020,37216,6
10/20/2020,37217,14
10/20/2020,37218,5
10/20/2020,37219,2
10/20/2020,37220,5
10/20/2020,37221,5
10/21/2020,,43
10/21/2020,37013,22
10/21/2020,37027,3
10/21/2020,37072,7
10/21/2020,37076,14
10/21/2020,37080,6
10/21/2020,37115,21
10/21/2020,37138,6
10/21/2020,37189,1
10/21/2020,37203,19
10/21/2020,37204,9
10/21/2020,37205,4
10/21/2020,37206,15
10/21/2020,37207,19
10/21/2020,37208,9
10/21/2020,37209,13
10/21/2020,37210,8
10/21/2020,37211,32
10/21/2020,37212,9
10/21/2020,37214,14
10/21/2020,37215,7
10/21/2020,37216,2
10/21/2020,37217,15
10/21/2020,37218,9
10/21/2020,37219,1
10/21/2020,37220,3
10/21/2020,37221,8
10/22/2020,,23
10/22/2020,37013,33
10/22/2020,37027,1
10/22/2020,37072,9
10/22/2020,37076,11
10/22/2020,37080,1
10/22/2020,37115,13
10/22/2020,37138,8
10/22/2020,37189,2
10/22/2020,37203,10
10/22/2020,37204,13
10/22/2020,37205,10
10/22/2020,37206,8
10/22/2020,37207,17
10/22/2020,37208,9
10/22/2020,37209,19
10/22/2020,37210,11
10/22/2020,37211,36
10/22/2020,37212,9
10/22/2020,37214,11
10/22/2020,37215,8
10/22/2020,37216,8
10/22/2020,37217,12
10/22/2020,37218,6
10/22/2020,37220,1
10/22/2020,37221,14
10/23/2020,,18
10/23/2020,37013,34
10/23/2020,37072,6
10/23/2020,37076,10
10/23/2020,37080,1
10/23/2020,37115,18
10/23/2020,37138,10
10/23/2020,37189,1
10/23/2020,37201,3
10/23/2020,37203,15
10/23/2020,37204,13
10/23/2020,37205,4
10/23/2020,37206,10
10/23/2020,37207,12
10/23/2020,37208,5
10/23/2020,37209,15
10/23/2020,37210,4
10/23/2020,37211,41
10/23/2020,37212,5
10/23/2020,37214,14
10/23/2020,37215,7
10/23/2020,37216,11
10/23/2020,37217,9
10/23/2020,37218,8
10/23/2020,37219,1
10/23/2020,37220,2
10/23/2020,37221,16
10/23/2020,37228,2
10/24/2020,,11
10/24/2020,37013,14
10/24/2020,37069,1
10/24/2020,37072,1
10/24/2020,37076,9
10/24/2020,37080,1
10/24/2020,37115,5
10/24/2020,37138,9
10/24/2020,37189,2
10/24/2020,37201,1
10/24/2020,37203,7
10/24/2020,37204,2
10/24/2020,37205,6
10/24/2020,37206,5
10/24/2020,37207,11
10/24/2020,37208,1
10/24/2020,37209,8
10/24/2020,37210,1
10/24/2020,37211,16
10/24/2020,37212,2
10/24/2020,37214,6
10/24/2020,37215,2
10/24/2020,37216,4
10/24/2020,37217,5
10/24/2020,37218,1
10/24/2020,37219,2
10/24/2020,37220,1
10/24/2020,37221,7
10/25/2020,,3
10/25/2020,37013,15
10/25/2020,37072,6
10/25/2020,37076,1
10/25/2020,37080,1
10/25/2020,37115,14
10/25/2020,37138,4
10/25/2020,37203,8
10/25/2020,37204,2
10/25/2020,37205,3
10/25/2020,37206,6
10/25/2020,37207,9
10/25/2020,37208,3
10/25/2020,37209,8
10/25/2020,37210,2
10/25/2020,37211,16
10/25/2020,37212,5
10/25/2020,37215,3
10/25/2020,37216,6
10/25/2020,37217,5
10/25/2020,37218,4
10/25/2020,37220,1
10/25/2020,37221,8
10/25/2020,37228,1
10/26/2020,,40
10/26/2020,37013,44
10/26/2020,37072,9
10/26/2020,37076,13
10/26/2020,37080,2
10/26/2020,37115,26
10/26/2020,37138,9
10/26/2020,37189,2
10/26/2020,37201,2
10/26/2020,37203,13
10/26/2020,37204,11
10/26/2020,37205,13
10/26/2020,37206,20
10/26/2020,37207,14
10/26/2020,37208,14
10/26/2020,37209,20
10/26/2020,37210,5
10/26/2020,37211,33
10/26/2020,37212,11
10/26/2020,37213,1
10/26/2020,37214,15
10/26/2020,37215,11
10/26/2020,37216,5
10/26/2020,37217,19
10/26/2020,37218,5
10/26/2020,37219,1
10/26/2020,37221,17
10/26/2020,37228,1
10/27/2020,,48
10/27/2020,37013,36
10/27/2020,37072,12
10/27/2020,37076,11
10/27/2020,37115,12
10/27/2020,37138,12
10/27/2020,37189,2
10/27/2020,37201,4
10/27/2020,37203,14
10/27/2020,37204,14
10/27/2020,37205,9
10/27/2020,37206,20
10/27/2020,37207,27
10/27/2020,37208,10
10/27/2020,37209,24
10/27/2020,37210,4
10/27/2020,37211,33
10/27/2020,37212,16
10/27/2020,37214,12
10/27/2020,37215,8
10/27/2020,37216,15
10/27/2020,37217,16
10/27/2020,37218,10
10/27/2020,37219,2
10/27/2020,37220,3
10/27/2020,37221,13
10/27/2020,37228,1
10/28/2020,,25
10/28/2020,37013,34
10/28/2020,37072,8
10/28/2020,37076,11
10/28/2020,37115,14
10/28/2020,37138,8
10/28/2020,37189,2
10/28/2020,37203,18
10/28/2020,37204,13
10/28/2020,37205,11
10/28/2020,37206,19
10/28/2020,37207,21
10/28/2020,37208,15
10/28/2020,37209,24
10/28/2020,37210,17
10/28/2020,37211,33
10/28/2020,37212,11
10/28/2020,37214,13
10/28/2020,37215,25
10/28/2020,37216,7
10/28/2020,37217,19
10/28/2020,37218,4
10/28/2020,37219,1
10/28/2020,37220,4
10/28/2020,37221,28
10/28/2020,37228,1
10/29/2020,,22
10/29/2020,37013,36
10/29/2020,37072,25
10/29/2020,37076,16
10/29/2020,37080,2
10/29/2020,37115,17
10/29/2020,37138,4
10/29/2020,37189,1
10/29/2020,37201,2
10/29/2020,37203,24
10/29/2020,37204,7
10/29/2020,37205,13
10/29/2020,37206,18
10/29/2020,37207,28
10/29/2020,37208,10
10/29/2020,37209,16
10/29/2020,37210,16
10/29/2020,37211,33
10/29/2020,37212,12
10/29/2020,37213,2
10/29/2020,37214,12
10/29/2020,37215,7
10/29/2020,37216,8
10/29/2020,37217,14
10/29/2020,37218,8
10/29/2020,37219,3
10/29/2020,37221,13
10/30/2020,,27
10/30/2020,37013,37
10/30/2020,37072,11
10/30/2020,37076,12
10/30/2020,37115,13
10/30/2020,37138,8
10/30/2020,37189,2
10/30/2020,37203,12
10/30/2020,37204,17
10/30/2020,37205,10
10/30/2020,37206,17
10/30/2020,37207,22
10/30/2020,37208,8
10/30/2020,37209,21
10/30/2020,37210,7
10/30/2020,37211,34
10/30/2020,37212,8
10/30/2020,37214,12
10/30/2020,37215,7
10/30/2020,37216,9
10/30/2020,37217,11
10/30/2020,37218,4
10/30/2020,37219,1
10/30/2020,37220,4
10/30/2020,37221,19
10/30/2020,37228,1
10/31/2020,,24
10/31/2020,37013,24
10/31/2020,37072,8
10/31/2020,37076,11
10/31/2020,37080,1
10/31/2020,37115,11
10/31/2020,37138,11
10/31/2020,37189,1
10/31/2020,37201,1
10/31/2020,37203,7
10/31/2020,37204,5
10/31/2020,37205,3
10/31/2020,37206,10
10/31/2020,37207,12
10/31/2020,37208,3
10/31/2020,37209,7
10/31/2020,37210,4
10/31/2020,37211,14
10/31/2020,37212,5
10/31/2020,37214,10
10/31/2020,37215,7
10/31/2020,37216,2
10/31/2020,37217,3
10/31/2020,37218,7
10/31/2020,37219,2
10/31/2020,37221,17
11/1/2020,,8
11/1/2020,37013,14
11/1/2020,37072,4
11/1/2020,37076,11
11/1/2020,37080,2
11/1/2020,37115,10
11/1/2020,37138,3
11/1/2020,37203,4
11/1/2020,37204,2
11/1/2020,37205,6
11/1/2020,37206,7
11/1/2020,37207,8
11/1/2020,37208,11
11/1/2020,37209,8
11/1/2020,37210,4
11/1/2020,37211,15
11/1/2020,37212,6
11/1/2020,37214,4
11/1/2020,37215,8
11/1/2020,37216,1
11/1/2020,37217,2
11/1/2020,37220,2
11/1/2020,37221,14
11/2/2020,,44
11/2/2020,37013,61
11/2/2020,37027,2
11/2/2020,37072,13
11/2/2020,37076,27
11/2/2020,37080,1
11/2/2020,37115,16
11/2/2020,37138,6
11/2/2020,37189,2
11/2/2020,37201,2
11/2/2020,37203,15
11/2/2020,37204,16
11/2/2020,37205,20
11/2/2020,37206,24
11/2/2020,37207,45
11/2/2020,37208,13
11/2/2020,37209,33
11/2/2020,37210,12
11/2/2020,37211,48
11/2/2020,37212,20
11/2/2020,37214,17
11/2/2020,37215,17
11/2/2020,37216,13
11/2/2020,37217,25
11/2/2020,37218,10
11/2/2020,37219,1
11/2/2020,37220,5
11/2/2020,37221,23
11/2/2020,37228,2
11/2/2020,37238,1
11/3/2020,,38
11/3/2020,37013,30
11/3/2020,37027,2
11/3/2020,37072,5
11/3/2020,37076,19
11/3/2020,37080,1
11/3/2020,37115,12
11/3/2020,37138,6
11/3/2020,37189,1
11/3/2020,37201,1
11/3/2020,37203,14
11/3/2020,37204,10
11/3/2020,37205,11
11/3/2020,37206,11
11/3/2020,37207,12
11/3/2020,37208,8
11/3/2020,37209,17
11/3/2020,37210,4
11/3/2020,37211,22
11/3/2020,37212,8
11/3/2020,37214,18
11/3/2020,37215,14
11/3/2020,37216,3
11/3/2020,37217,11
11/3/2020,37218,9
11/3/2020,37220,4
11/3/2020,37221,14
11/3/2020,37228,1
11/4/2020,,50
11/4/2020,37013,93
11/4/2020,37072,13
11/4/2020,37076,22
11/4/2020,37080,2
11/4/2020,37115,22
11/4/2020,37138,17
11/4/2020,37189,2
11/4/2020,37203,28
11/4/2020,37204,20
11/4/2020,37205,15
11/4/2020,37206,26
11/4/2020,37207,32
11/4/2020,37208,13
11/4/2020,37209,43
11/4/2020,37210,16
11/4/2020,37211,59
11/4/2020,37212,16
11/4/2020,37214,18
11/4/2020,37215,18
11/4/2020,37216,13
11/4/2020,37217,18
11/4/2020,37218,10
11/4/2020,37219,4
11/4/2020,37220,4
11/4/2020,37221,22
11/4/2020,37228,3
11/5/2020,,44
11/5/2020,37013,73
11/5/2020,37027,2
11/5/2020,37072,10
11/5/2020,37076,17
11/5/2020,37080,4
11/5/2020,37115,9
11/5/2020,37138,7
11/5/2020,37189,2
11/5/2020,37201,3
11/5/2020,37203,37
11/5/2020,37204,22
11/5/2020,37205,11
11/5/2020,37206,22
11/5/2020,37207,26
11/5/2020,37208,15
11/5/2020,37209,36
11/5/2020,37210,9
11/5/2020,37211,39
11/5/2020,37212,8
11/5/2020,37214,12
11/5/2020,37215,10
11/5/2020,37216,21
11/5/2020,37217,25
11/5/2020,37218,5
11/5/2020,37219,3
11/5/2020,37220,4
11/5/2020,37221,19
11/5/2020,37228,4
11/6/2020,,46
11/6/2020,37013,50
11/6/2020,37027,2
11/6/2020,37072,15
11/6/2020,37076,28
11/6/2020,37080,5
11/6/2020,37115,6
11/6/2020,37138,8
11/6/2020,37189,3
11/6/2020,37201,1
11/6/2020,37203,20
11/6/2020,37204,15
11/6/2020,37205,10
11/6/2020,37206,31
11/6/2020,37207,21
11/6/2020,37208,10
11/6/2020,37209,18
11/6/2020,37210,9
11/6/2020,37211,58
11/6/2020,37212,9
11/6/2020,37214,17
11/6/2020,37215,14
11/6/2020,37216,9
11/6/2020,37217,15
11/6/2020,37218,7
11/6/2020,37219,1
11/6/2020,37220,7
11/6/2020,37221,17
11/6/2020,37228,3
11/7/2020,,23
11/7/2020,37013,22
11/7/2020,37027,1
11/7/2020,37072,12
11/7/2020,37076,11
11/7/2020,37115,11
11/7/2020,37138,6
11/7/2020,37189,1
11/7/2020,37201,1
11/7/2020,37203,11
11/7/2020,37204,7
11/7/2020,37205,11
11/7/2020,37206,2
11/7/2020,37207,13
11/7/2020,37208,8
11/7/2020,37209,11
11/7/2020,37210,2
11/7/2020,37211,20
11/7/2020,37212,9
11/7/2020,37214,9
11/7/2020,37215,7
11/7/2020,37216,7
11/7/2020,37217,8
11/7/2020,37218,8
11/7/2020,37220,3
11/7/2020,37221,15
11/7/2020,37228,1
11/8/2020,,19
11/8/2020,37013,23
11/8/2020,37072,9
11/8/2020,37076,6
11/8/2020,37080,1
11/8/2020,37115,13
11/8/2020,37138,9
11/8/2020,37203,10
11/8/2020,37204,9
11/8/2020,37205,4
11/8/2020,37206,9
11/8/2020,37207,5
11/8/2020,37208,5
11/8/2020,37209,17
11/8/2020,37210,6
11/8/2020,37211,33
11/8/2020,37212,7
11/8/2020,37214,5
11/8/2020,37215,6
11/8/2020,37216,4
11/8/2020,37217,8
11/8/2020,37218,2
11/8/2020,37219,1
11/8/2020,37220,1
11/8/2020,37221,14
11/9/2020,,98
11/9/2020,37013,127
11/9/2020,37072,29
11/9/2020,37076,24
11/9/2020,37080,2
11/9/2020,37115,20
11/9/2020,37138,9
11/9/2020,37189,4
11/9/2020,37203,21
11/9/2020,37204,14
11/9/2020,37205,12
11/9/2020,37206,31
11/9/2020,37207,41
11/9/2020,37208,23
11/9/2020,37209,46
11/9/2020,37210,16
11/9/2020,37211,80
11/9/2020,37212,19
11/9/2020,37214,26
11/9/2020,37215,11
11/9/2020,37216,15
11/9/2020,37217,34
11/9/2020,37218,14
11/9/2020,37219,2
11/9/2020,37220,5
11/9/2020,37221,27
11/9/2020,37228,1
11/10/2020,,77
11/10/2020,37013,98
11/10/2020,37072,23
11/10/2020,37076,22
11/10/2020,37080,6
11/10/2020,37115,26
11/10/2020,37138,21
11/10/2020,37189,2
11/10/2020,37203,36
11/10/2020,37204,16
11/10/2020,37205,12
11/10/2020,37206,24
11/10/2020,37207,24
11/10/2020,37208,18
11/10/2020,37209,34
11/10/2020,37210,20
11/10/2020,37211,66
11/10/2020,37212,10
11/10/2020,37214,28
11/10/2020,37215,18
11/10/2020,37216,13
11/10/2020,37217,27
11/10/2020,37218,13
11/10/2020,37219,2
11/10/2020,37220,4
11/10/2020,37221,21
11/11/2020,,57
11/11/2020,37013,36
11/11/2020,37072,11
11/11/2020,37076,23
11/11/2020,37080,2
11/11/2020,37115,15
11/11/2020,37138,15
11/11/2020,37201,5
11/11/2020,37203,14
11/11/2020,37204,4
11/11/2020,37205,8
11/11/2020,37206,10
11/11/2020,37207,9
11/11/2020,37208,11
11/11/2020,37209,22
11/11/2020,37210,11
11/11/2020,37211,39
11/11/2020,37212,5
11/11/2020,37214,17
11/11/2020,37215,21
11/11/2020,37216,1
11/11/2020,37217,17
11/11/2020,37218,4
11/11/2020,37219,5
11/11/2020,37220,2
11/11/2020,37221,26
11/11/2020,37228,1
11/12/2020,,20
11/12/2020,37013,50
11/12/2020,37027,1
11/12/2020,37072,11
11/12/2020,37076,11
11/12/2020,37080,2
11/12/2020,37115,18
11/12/2020,37138,19
11/12/2020,37201,2
11/12/2020,37203,22
11/12/2020,37204,8
11/12/2020,37205,5
11/12/2020,37206,6
11/12/2020,37207,12
11/12/2020,37208,14
11/12/2020,37209,16
11/12/2020,37210,14
11/12/2020,37211,50
11/12/2020,37212,13
11/12/2020,37214,12
11/12/2020,37215,12
11/12/2020,37216,5
11/12/2020,37217,11
11/12/2020,37218,3
11/12/2020,37219,3
11/12/2020,37220,3
11/12/2020,37221,15
11/12/2020,37228,4
11/13/2020,,24
11/13/2020,37013,26
11/13/2020,37027,1
11/13/2020,37072,13
11/13/2020,37076,21
11/13/2020,37080,1
11/13/2020,37115,5
11/13/2020,37138,14
11/13/2020,37189,2
11/13/2020,37201,1
11/13/2020,37203,6
11/13/2020,37204,10
11/13/2020,37205,9
11/13/2020,37206,5
11/13/2020,37207,10
11/13/2020,37208,5
11/13/2020,37209,13
11/13/2020,37210,1
11/13/2020,37211,25
11/13/2020,37212,4
11/13/2020,37214,3
11/13/2020,37215,7
11/13/2020,37216,6
11/13/2020,37217,9
11/13/2020,37218,2
11/13/2020,37219,1
11/13/2020,37220,1
11/13/2020,37221,7
11/14/2020,,10
11/14/2020,37013,20
11/14/2020,37072,6
11/14/2020,37076,12
11/14/2020,37080,1
11/14/2020,37115,4
11/14/2020,37138,9
11/14/2020,37189,1
11/14/2020,37201,1
11/14/2020,37203,6
11/14/2020,37204,2
11/14/2020,37205,4
11/14/2020,37206,5
11/14/2020,37207,6
11/14/2020,37208,3
11/14/2020,37209,7
11/14/2020,37210,6
11/14/2020,37211,11
11/14/2020,37212,3
11/14/2020,37214,2
11/14/2020,37215,3
11/14/2020,37216,1
11/14/2020,37217,3
11/14/2020,37218,3
11/14/2020,37219,2
11/14/2020,37220,3
11/14/2020,37221,8
11/15/2020,,3
11/15/2020,37013,9
11/15/2020,37072,8
11/15/2020,37076,5
11/15/2020,37080,2
11/15/2020,37115,6
11/15/2020,37138,4
11/15/2020,37203,4
11/15/2020,37204,5
11/15/2020,37205,7
11/15/2020,37206,5
11/15/2020,37207,5
11/15/2020,37208,2
11/15/2020,37209,15
11/15/2020,37210,2
11/15/2020,37211,13
11/15/2020,37212,1
11/15/2020,37214,1
11/15/2020,37215,5
11/15/2020,37217,2
11/15/2020,37220,3
11/15/2020,37221,5
11/15/2020,37228,1
11/16/2020,,12
11/16/2020,37013,14
11/16/2020,37072,5
11/16/2020,37076,7
11/16/2020,37080,5
11/16/2020,37115,7
11/16/2020,37138,3
11/16/2020,37203,1
11/16/2020,37204,2
11/16/2020,37205,3
11/16/2020,37206,2
11/16/2020,37207,6
11/16/2020,37208,8
11/16/2020,37209,6
11/16/2020,37210,4
11/16/2020,37211,5
11/16/2020,37212,2
11/16/2020,37214,3
11/16/2020,37215,6
11/16/2020,37216,1
11/16/2020,37217,1
11/16/2020,37218,5
11/16/2020,37220,1
11/16/2020,37221,3
11/16/2020,37228,2
11/17/2020,37013,1
11/17/2020,37189,1
11/17/2020,37204,1
